CO2,Temperature,Humidity,Sun1,date
583,18.3,96.1,0,5/12/2025 1:50
579,18.2,96.1,3999.9,5/12/2025 1:55
585,18.2,95.9,0,5/12/2025 2:00
586,18.1,95.8,0,5/12/2025 2:05
587,18,95.9,0,5/12/2025 2:10
583,17.9,95.8,0,5/12/2025 2:15
583,17.9,95.8,0,5/12/2025 2:20
584,17.8,95.9,0,5/12/2025 2:25
587,17.8,96,0,5/12/2025 2:30
590,17.7,95.9,3999.9,5/12/2025 2:40
590,17.6,95.7,3999.8,5/12/2025 2:45
593,18.3,97.1,0,5/12/2025 2:50
592,18.8,96.4,0,5/12/2025 2:55
599,18.6,97.3,0,5/12/2025 3:00
595,18.5,97.2,3999.8,5/12/2025 3:05
594,18.4,96.9,0,5/12/2025 3:10
590,18.3,96.3,0,5/12/2025 3:15
584,18.2,95.9,3999.9,5/12/2025 3:20
586,18,95.2,3999.8,5/12/2025 3:25
582,17.9,94.3,0,5/12/2025 3:30
580,17.9,93.5,0,5/12/2025 3:35
578,17.8,93.4,3999.9,5/12/2025 3:40
580,17.7,93.8,0,5/12/2025 3:45
579,17.6,93.3,0,5/12/2025 3:50
577,17.5,93.9,3999.8,5/12/2025 3:55
582,17.5,94.5,0,5/12/2025 4:00
586,17.4,94.8,0,5/12/2025 4:05
587,17.3,94.9,0,5/12/2025 4:10
585,17.5,95.7,0,5/12/2025 4:15
584,18.6,94.2,3999.9,5/12/2025 4:20
587,18.5,95.7,3999.9,5/12/2025 4:25
589,18.3,96.2,0,5/12/2025 4:30
589,18.2,95.8,0,5/12/2025 4:35
589,18,95.5,0,5/12/2025 4:40
585,17.9,95.1,0,5/12/2025 4:45
581,17.8,94.9,0,5/12/2025 4:50
585,17.7,94.6,3999.8,5/12/2025 4:55
583,17.5,93.9,0,5/12/2025 5:00
580,17.4,92.8,0,5/12/2025 5:05
578,17.4,93.1,3999.8,5/12/2025 5:10
582,17.2,92.9,3999.9,5/12/2025 5:15
583,17.2,93.4,3999.8,5/12/2025 5:20
579,18.4,93.3,0,5/12/2025 5:25
582,18.5,93.8,0,5/12/2025 5:30
580,18.3,90.2,0,5/12/2025 5:35
569,18,89.1,0,5/12/2025 5:40
559,17.8,87,3999.9,5/12/2025 5:45
543,17.5,86.5,3999.9,5/12/2025 5:50
530,17.2,85.8,0,5/12/2025 5:55
523,17,85.9,0,5/12/2025 6:00
514,17.2,84.9,0,5/12/2025 6:05
509,17.1,84.4,3999.9,5/12/2025 6:10
508,16.8,83.8,0,5/12/2025 6:15
503,16.7,82.8,0,5/12/2025 6:20
504,16.5,82.5,0,5/12/2025 6:25
502,16.4,82.6,0,5/12/2025 6:30
498,16.2,82.3,3999.9,5/12/2025 6:35
492,16.1,82.6,3999.9,5/12/2025 6:40
488,16,82.8,0,5/12/2025 6:45
489,15.9,83.3,3999.9,5/12/2025 6:50
489,15.8,83.8,0,5/12/2025 6:55
483,15.8,83.9,108.5,5/12/2025 7:00
496,16.2,83.6,105.8,5/12/2025 7:05
568,16.9,82.8,102.1,5/12/2025 7:10
651,17.8,81.7,104.9,5/12/2025 7:15
723,18.7,79.7,100.6,5/12/2025 7:20
712,19.6,76.3,103.9,5/12/2025 7:25
675,19.6,69.2,99.9,5/12/2025 7:30
624,20.2,78.7,103.3,5/12/2025 7:35
593,20.8,79.8,99.8,5/12/2025 7:40
635,20.9,62.5,102.2,5/12/2025 7:45
697,21,70.7,101.7,5/12/2025 7:50
682,21.7,77.1,101.9,5/12/2025 7:55
634,22.1,64,102.1,5/12/2025 8:00
587,22.1,64.2,102.5,5/12/2025 8:05
597,22.7,73.3,102.5,5/12/2025 8:10
661,23,62.1,102.2,5/12/2025 8:15
679,22.7,59.5,101.8,5/12/2025 8:20
642,23,68.4,98.4,5/12/2025 8:25
594,23.3,60.1,101.9,5/12/2025 8:30
574,23.3,57.4,98.2,5/12/2025 8:35
631,23.3,65.9,99.8,5/12/2025 8:40
683,23.7,60,98.3,5/12/2025 8:45
666,23.7,54.4,99.5,5/12/2025 8:50
620,23.5,51.7,102,5/12/2025 8:55
571,23.4,53.1,102.1,5/12/2025 9:00
590,23.7,63.9,99.9,5/12/2025 9:05
658,23.8,53.2,98.5,5/12/2025 9:10
698,23.8,56.7,101,5/12/2025 9:15
679,24.4,66.4,100.7,5/12/2025 9:20
627,25,61,99.7,5/12/2025 9:25
577,24.5,45.9,97.8,5/12/2025 9:30
606,24.6,58.6,100.8,5/12/2025 9:35
676,25.1,66.2,101.7,5/12/2025 9:40
635,24.8,55.2,97.9,5/12/2025 9:50
587,25.4,65.5,98.7,5/12/2025 9:55
592,25.1,48.3,98.4,5/12/2025 10:00
656,25.3,57,97.5,5/12/2025 10:05
693,25.9,65.1,100.4,5/12/2025 10:10
666,25.7,46.6,98.5,5/12/2025 10:15
615,25.5,51.4,101.5,5/12/2025 10:20
576,26.2,62.7,99.7,5/12/2025 10:25
620,26,47.3,99.4,5/12/2025 10:30
687,25.4,48,97.4,5/12/2025 10:35
686,26.2,59.8,97.5,5/12/2025 10:40
686,26.2,59.8,97.5,5/12/2025 10:45
604,25.9,43.1,100.1,5/12/2025 10:50
582,26,57.9,101.1,5/12/2025 10:55
580,26.2,55.7,97.4,5/12/2025 11:00
622,25.6,44.3,98,5/12/2025 11:05
729,25.8,57.2,97.6,5/12/2025 11:10
751,26.4,60.5,99.9,5/12/2025 11:15
713,25.7,44.7,98.8,5/12/2025 11:20
674,25.9,48.9,101,5/12/2025 11:25
647,26.4,61.7,100.5,5/12/2025 11:30
605,26.3,48,97.2,5/12/2025 11:35
587,26.1,42.2,100.4,5/12/2025 11:40
636,26.4,56.8,98,5/12/2025 11:45
695,26.6,48.3,97.5,5/12/2025 11:50
682,26.1,41.2,98.5,5/12/2025 11:55
634,26.3,52.3,99,5/12/2025 12:00
641,27.7,58,100,5/12/2025 12:15
689,28.2,64.2,100,5/12/2025 12:20
676,28.3,51.9,98.3,5/12/2025 12:25
632,28.1,45.5,97.8,5/12/2025 12:30
587,27.9,53.3,98.6,5/12/2025 12:35
612,28.4,57.9,99.8,5/12/2025 12:40
685,28.3,48.3,100,5/12/2025 12:45
691,27.8,44.2,100.6,5/12/2025 12:50
606,28.5,54.3,97.7,5/12/2025 13:00
595,28,47.7,100.5,5/12/2025 13:05
647,27.6,44.3,100.5,5/12/2025 13:10
689,27.6,51.7,99.9,5/12/2025 13:15
673,28.3,61.2,96.8,5/12/2025 13:20
628,28.3,48.9,100.8,5/12/2025 13:25
582,27.8,44.2,98.9,5/12/2025 13:30
599,28,53.2,97.2,5/12/2025 13:35
651,28.6,57.4,100,5/12/2025 13:40
665,28.1,45.4,97.7,5/12/2025 13:45
622,27.9,44.8,99.5,5/12/2025 13:50
570,28.2,53.6,99.1,5/12/2025 13:55
590,28.7,54,98.8,5/12/2025 14:00
649,28.1,44.6,96.3,5/12/2025 14:05
667,27.8,43.6,97,5/12/2025 14:10
627,28.2,52.9,97.1,5/12/2025 14:15
577,28.8,55.3,99.7,5/12/2025 14:20
596,28,46.6,96.6,5/12/2025 14:25
674,27.7,46.2,100.7,5/12/2025 14:30
731,28.1,56.8,100.2,5/12/2025 14:35
734,28.6,54.1,98.9,5/12/2025 14:40
703,28.4,45.3,100.7,5/12/2025 14:45
654,28,45.1,98.7,5/12/2025 14:50
595,28.3,54,98.7,5/12/2025 14:55
560,28.9,54.8,99.7,5/12/2025 15:00
596,28.3,37.1,97.5,5/12/2025 15:05
637,27.7,46.7,100.8,5/12/2025 15:10
645,28.2,58.6,98.5,5/12/2025 15:15
610,28.1,40.5,97.5,5/12/2025 15:20
566,27.4,46.4,97.3,5/12/2025 15:25
580,28,58.9,100.4,5/12/2025 15:30
627,28,43.4,101,5/12/2025 15:35
637,27.3,44.2,100.4,5/12/2025 15:40
600,27.7,59,100.1,5/12/2025 15:45
576,27.9,43.9,97.6,5/12/2025 15:50
633,27.5,58,98.8,5/12/2025 16:00
643,27.9,45.9,98.5,5/12/2025 16:05
604,27.4,43.9,100.2,5/12/2025 16:10
553,27.7,58,99.3,5/12/2025 16:15
510,27.9,45,99.3,5/12/2025 16:20
483,27.1,45.2,101.1,5/12/2025 16:25
499,27.4,59.7,100,5/12/2025 16:30
551,28.2,65.1,100.3,5/12/2025 16:35
580,28,41.2,98.4,5/12/2025 16:40
553,27.3,48.1,97.5,5/12/2025 16:45
520,27.7,60.7,98.9,5/12/2025 16:50
490,27.8,44.2,100.9,5/12/2025 16:55
481,27.1,47.9,97.2,5/12/2025 17:00
533,27.6,59.7,101,5/12/2025 17:05
569,28,62.6,101,5/12/2025 17:10
558,28.4,63,100.3,5/12/2025 17:15
498,27.9,39.8,101.1,5/12/2025 17:25
482,27,36.8,97.2,5/12/2025 17:30
523,26.3,40,97.9,5/12/2025 17:35
572,26.3,44.6,97.5,5/12/2025 17:40
568,26.1,46.3,99.6,5/12/2025 17:45
535,25.8,45.1,97.7,5/12/2025 17:50
500,25.5,42,100.6,5/12/2025 17:55
474,25.1,41.7,101.2,5/12/2025 18:00
481,24.5,43.9,98,5/12/2025 18:05
472,24.3,45,98.2,5/12/2025 18:10
454,24.3,44,99.2,5/12/2025 18:15
442,23.9,43.9,101.7,5/12/2025 18:20
428,23.9,45.8,101.9,5/12/2025 18:25
417,23.8,46.3,100,5/12/2025 18:30
412,23.7,46.9,98.3,5/12/2025 18:35
402,23.7,47.4,101.4,5/12/2025 18:40
396,23.6,48,98.7,5/12/2025 18:45
393,23.4,48.1,100.2,5/12/2025 18:50
389,23.4,49.3,101.6,5/12/2025 18:55
387,23.2,49.8,3999.9,5/12/2025 19:00
410,22.8,51.6,0,5/12/2025 19:05
498,22.4,58.1,0,5/12/2025 19:10
531,22,60.7,0,5/12/2025 19:15
529,21.2,59.9,0,5/12/2025 19:20
518,20.7,64.7,0,5/12/2025 19:25
505,20.5,76.7,0,5/12/2025 19:30
507,20.5,83.3,0,5/12/2025 19:35
508,20.6,87.4,0,5/12/2025 19:40
515,20.6,90.1,0,5/12/2025 19:45
520,20.6,91.8,0,5/12/2025 19:50
523,20.7,93.2,0,5/12/2025 19:55
526,20.7,94.2,3999.8,5/12/2025 20:00
529,20.8,95,0,5/12/2025 20:05
535,20.8,95.6,3999.8,5/12/2025 20:10
538,20.9,96,0,5/12/2025 20:15
538,20.9,96.5,0,5/12/2025 20:20
542,20.9,96.9,0,5/12/2025 20:25
548,20.9,97.2,3999.8,5/12/2025 20:30
550,21,97.4,0,5/12/2025 20:35
552,21,97.7,0,5/12/2025 20:40
557,21,97.9,0,5/12/2025 20:45
558,21,98,3999.8,5/12/2025 20:50
559,21,98.1,3999.8,5/12/2025 20:55
564,21,98.2,0,5/12/2025 21:00
563,21,98.3,0,5/12/2025 21:05
568,21,98.3,0,5/12/2025 21:10
573,21,98.4,3999.8,5/12/2025 21:15
573,21,98.4,3999.8,5/12/2025 21:20
578,21,98.3,0,5/12/2025 21:25
578,21,98.3,3999.9,5/12/2025 21:30
580,21,98.3,3999.8,5/12/2025 21:35
576,20.9,98.2,0,5/12/2025 21:40
579,20.9,98.2,3999.8,5/12/2025 21:45
584,20.9,98.3,0,5/12/2025 21:50
582,20.9,98.3,0,5/12/2025 21:55
585,20.8,98.3,3999.8,5/12/2025 22:00
581,20.8,98.2,0,5/12/2025 22:05
588,20.8,98.2,0,5/12/2025 22:10
593,20.7,98.2,0,5/12/2025 22:20
594,20.7,98.2,0,5/12/2025 22:25
593,20.6,98.2,0,5/12/2025 22:30
597,20.6,98.2,3999.8,5/12/2025 22:35
603,20.5,98.2,0,5/12/2025 22:40
603,20.5,98.2,3999.8,5/12/2025 22:45
606,20.5,98.1,0,5/12/2025 22:50
602,20.4,98.1,0,5/12/2025 22:55
607,20.4,98,0,5/12/2025 23:00
610,20.4,98,0,5/12/2025 23:05
606,20.3,98,0,5/12/2025 23:10
613,20.3,97.9,3999.8,5/12/2025 23:15
612,20.2,97.9,3999.9,5/12/2025 23:20
613,20.1,98,3999.8,5/12/2025 23:25
612,20.1,97.8,0,5/12/2025 23:30
612,20.1,97.8,0,5/12/2025 23:35
613,20,97.9,0,5/12/2025 23:40
614,20,97.8,0,5/12/2025 23:45
615,19.9,97.7,0,5/12/2025 23:50
615,19.9,97.7,0,5/12/2025 23:55
613,19.9,97.5,3999.9,5/13/2025 0:00
616,19.8,97.4,0,5/13/2025 0:05
612,19.8,97.4,0,5/13/2025 0:10
615,19.7,97.2,0,5/13/2025 0:15
615,19.7,97.2,0,5/13/2025 0:20
619,19.6,97,0,5/13/2025 0:25
620,20,98.6,0,5/13/2025 0:30
621,20.3,98.5,0,5/13/2025 0:35
633,20.2,98.7,0,5/13/2025 0:40
627,20.1,98.1,0,5/13/2025 0:45
624,20,97.4,0,5/13/2025 0:50
627,19.9,96.7,0,5/13/2025 0:55
623,19.9,95.7,0,5/13/2025 1:00
624,19.9,95.7,3999.8,5/13/2025 1:05
627,19.8,95.8,3999.8,5/13/2025 1:10
632,19.8,95.9,3999.8,5/13/2025 1:15
633,19.7,96.3,0,5/13/2025 1:20
641,19.7,96.3,3999.9,5/13/2025 1:25
642,19.6,96.3,0,5/13/2025 1:30
639,19.6,96.3,0,5/13/2025 1:35
637,19.5,96.2,3999.8,5/13/2025 1:40
638,19.4,96.3,0,5/13/2025 1:45
640,19.4,96.3,0,5/13/2025 1:50
645,19.3,96.3,0,5/13/2025 1:55
640,19.3,96.4,0,5/13/2025 2:00
638,19.2,96.3,0,5/13/2025 2:05
638,19.1,96.2,0,5/13/2025 2:10
635,19.1,96.1,0,5/13/2025 2:15
639,19,96.2,0,5/13/2025 2:20
639,19,96.2,3999.9,5/13/2025 2:25
637,18.9,96.3,0,5/13/2025 2:30
636,18.9,96.3,0,5/13/2025 2:35
639,18.8,96.2,0,5/13/2025 2:40
640,18.8,96.3,0,5/13/2025 2:45
639,18.7,96.4,0,5/13/2025 2:50
642,18.7,96.3,3999.9,5/13/2025 2:55
636,18.6,96.2,0,5/13/2025 3:00
635,18.5,96.2,0,5/13/2025 3:05
641,18.5,96.4,0,5/13/2025 3:10
642,18.4,96.4,0,5/13/2025 3:15
641,18.4,96.5,3999.8,5/13/2025 3:20
641,18.3,96.3,0,5/13/2025 3:25
641,18.3,96.5,0,5/13/2025 3:30
643,18.2,96.6,0,5/13/2025 3:35
643,18.2,96.6,3999.8,5/13/2025 3:40
646,18.1,96.5,0,5/13/2025 3:45
640,18.1,96.6,0,5/13/2025 3:50
639,18,96.6,0,5/13/2025 3:55
638,18,96.5,3999.8,5/13/2025 4:00
639,17.9,96.6,0,5/13/2025 4:05
643,17.8,96.7,3999.8,5/13/2025 4:10
643,17.8,96.6,3999.9,5/13/2025 4:15
640,17.8,96.6,0,5/13/2025 4:20
643,17.7,96.7,0,5/13/2025 4:25
638,17.7,96.7,3999.8,5/13/2025 4:30
638,17.7,97.1,3999.8,5/13/2025 4:35
640,18.8,97.1,0,5/13/2025 4:40
639,18.7,97.9,0,5/13/2025 4:45
653,18.7,98.4,3999.8,5/13/2025 4:50
652,18.5,98.2,0,5/13/2025 4:55
646,18.4,97.8,0,5/13/2025 5:00
640,18.3,97.5,3999.9,5/13/2025 5:05
639,18.3,96.6,0,5/13/2025 5:10
634,18.2,96,0,5/13/2025 5:15
633,18.1,95.7,3999.8,5/13/2025 5:20
629,18,94.9,3999.8,5/13/2025 5:25
634,18,95.2,3999.8,5/13/2025 5:30
631,17.8,93.6,0,5/13/2025 5:35
598,17.5,90.6,3999.9,5/13/2025 5:45
579,17.4,89.8,0,5/13/2025 5:50
563,17.4,90.8,3999.9,5/13/2025 5:55
552,18.6,88.1,0,5/13/2025 6:00
544,18.5,86.8,0,5/13/2025 6:05
536,18.3,86.2,3999.9,5/13/2025 6:10
524,18.1,85,0,5/13/2025 6:15
522,17.9,84.4,0,5/13/2025 6:20
517,17.8,83.5,3999.9,5/13/2025 6:25
509,17.7,83.1,3999.9,5/13/2025 6:30
499,17.5,81.8,3999.9,5/13/2025 6:35
498,17.5,81.1,0,5/13/2025 6:40
496,17.4,79.8,0,5/13/2025 6:45
492,17.4,78.3,0,5/13/2025 6:50
490,17.4,77.7,0,5/13/2025 6:55
490,17.4,77.2,108.8,5/13/2025 7:00
514,18.1,77.2,106,5/13/2025 7:05
589,19.1,75.2,102.1,5/13/2025 7:10
683,19.9,69.7,104.4,5/13/2025 7:15
735,19.6,68.8,100.5,5/13/2025 7:20
704,20.5,79.1,103.5,5/13/2025 7:25
661,21.3,73.3,102.9,5/13/2025 7:30
609,21.8,63.1,101.3,5/13/2025 7:35
581,21.9,71.2,102.7,5/13/2025 7:40
635,22.4,67.7,101.5,5/13/2025 7:45
707,22.6,60.3,98.9,5/13/2025 7:50
720,22.4,64.8,98.8,5/13/2025 7:55
671,22.9,67.3,98.5,5/13/2025 8:00
619,23.2,58.4,99.6,5/13/2025 8:05
572,23.1,58.5,99.1,5/13/2025 8:10
666,23.6,60.7,99.7,5/13/2025 8:20
687,23.7,55.8,99.8,5/13/2025 8:25
657,23.4,58.1,101.9,5/13/2025 8:30
606,23.8,66.5,99.2,5/13/2025 8:35
572,23.8,55.2,100,5/13/2025 8:40
602,23.7,57.6,98.8,5/13/2025 8:45
680,24.3,68.2,100.9,5/13/2025 8:50
702,25,68.3,99.7,5/13/2025 8:55
666,24.8,49.9,101.3,5/13/2025 9:00
617,24.3,52.7,98.8,5/13/2025 9:05
583,24.7,65.5,100.1,5/13/2025 9:10
602,24.9,52.9,101.3,5/13/2025 9:15
624,24.5,52.3,101.4,5/13/2025 9:20
655,25,64.7,98.8,5/13/2025 9:25
654,25.5,58.3,101.3,5/13/2025 9:30
612,25.1,44.6,100.6,5/13/2025 9:35
572,24.9,51.7,97.5,5/13/2025 9:40
551,25.5,63.6,99.7,5/13/2025 9:45
557,25.9,53.6,98,5/13/2025 9:50
556,25.4,42.7,99.9,5/13/2025 9:55
553,25.2,52,99.8,5/13/2025 10:00
550,25.9,63,99.4,5/13/2025 10:05
550,25.9,63,99.4,5/13/2025 10:10
525,25.6,45.6,98.8,5/13/2025 10:15
517,26.1,58.5,100.4,5/13/2025 10:20
504,26.2,48.3,97.2,5/13/2025 10:25
490,25.8,41.3,101.1,5/13/2025 10:30
483,26,56.8,101.1,5/13/2025 10:35
480,26.6,65.5,98.1,5/13/2025 10:40
494,26.5,46.5,99.1,5/13/2025 10:45
496,25.9,42.1,101,5/13/2025 10:50
484,26.4,54.7,100,5/13/2025 10:55
470,26.9,49.4,101.1,5/13/2025 11:00
455,26.3,40.2,98.6,5/13/2025 11:05
445,26.4,50.4,99.9,5/13/2025 11:10
439,27.1,57.6,97.2,5/13/2025 11:15
435,26.7,41,100.5,5/13/2025 11:20
423,26.3,43.2,97.4,5/13/2025 11:25
421,27,57.3,100.7,5/13/2025 11:30
418,27.2,45.8,97.9,5/13/2025 11:35
415,26.7,39.1,100.9,5/13/2025 11:40
412,26.9,50.9,99.3,5/13/2025 11:45
412,27.5,50,100.7,5/13/2025 11:50
410,27,39.9,99.1,5/13/2025 11:55
403,26.6,40.1,99.9,5/13/2025 12:00
402,27.2,56,100.4,5/13/2025 12:05
403,27.7,53,100.8,5/13/2025 12:10
403,28,50.5,98.5,5/13/2025 12:15
400,27.9,46.8,97.2,5/13/2025 12:20
403,28.3,56.2,100.4,5/13/2025 12:25
407,28.4,48.7,98.3,5/13/2025 12:30
403,28,43.6,96.8,5/13/2025 12:35
401,27.9,46.2,100.1,5/13/2025 12:40
404,28.3,56.8,100.8,5/13/2025 12:45
402,28.3,47.5,98.4,5/13/2025 12:50
404,27.8,47.8,98.8,5/13/2025 12:55
405,28.4,58,97.2,5/13/2025 13:00
403,28.5,47.8,100.3,5/13/2025 13:05
401,28,47.6,99.8,5/13/2025 13:10
404,28.6,58.4,100.7,5/13/2025 13:15
404,28.5,44.9,96.9,5/13/2025 13:20
400,28.8,58.7,100.5,5/13/2025 13:30
397,28.4,44.2,100.5,5/13/2025 13:35
396,27.9,41.5,97.9,5/13/2025 13:40
398,27.7,43.6,100.4,5/13/2025 13:45
398,28.3,56.1,100.7,5/13/2025 13:50
402,29,61.3,100.4,5/13/2025 13:55
400,28.5,44.4,98.9,5/13/2025 14:00
393,28.3,45.7,100.4,5/13/2025 14:05
395,28.8,54.9,98,5/13/2025 14:10
398,29.3,56.4,97.5,5/13/2025 14:15
396,28.3,40,96.6,5/13/2025 14:20
398,28.3,48.6,97.3,5/13/2025 14:25
400,29,56.3,100,5/13/2025 14:30
396,28.3,40.9,96.6,5/13/2025 14:35
397,28.4,49.4,99.7,5/13/2025 14:40
399,29.1,57.4,98.7,5/13/2025 14:45
400,28.3,40.7,99.6,5/13/2025 14:50
399,28.5,49.7,96.7,5/13/2025 14:55
402,29.2,54.6,97.5,5/13/2025 15:00
396,28.5,37.4,98.6,5/13/2025 15:05
394,27.7,40.9,97.7,5/13/2025 15:10
396,27.7,51,99.4,5/13/2025 15:15
394,28,50.2,97.9,5/13/2025 15:20
395,27.9,46.1,100.1,5/13/2025 15:25
392,27.6,41.5,98.4,5/13/2025 15:30
395,26.8,41.2,98.6,5/13/2025 15:35
393,26.5,45.8,98.2,5/13/2025 15:40
395,26.7,55.3,100.1,5/13/2025 15:45
395,27,54.2,99.6,5/13/2025 15:50
393,27,53,98.3,5/13/2025 15:55
395,27.3,48.6,97.1,5/13/2025 16:00
393,27.3,43.2,100.2,5/13/2025 16:05
391,26.9,41.4,99.1,5/13/2025 16:10
393,26.7,47.7,97.1,5/13/2025 16:15
393,26.7,53.2,97.4,5/13/2025 16:20
394,27.1,53.8,98.4,5/13/2025 16:25
397,27.3,51.9,100.7,5/13/2025 16:30
396,27.3,47.2,97.1,5/13/2025 16:35
394,27,42.9,101,5/13/2025 16:40
393,26.8,44.3,99.9,5/13/2025 16:45
394,26.6,52.5,100.6,5/13/2025 16:50
397,26.8,54.1,100.6,5/13/2025 16:55
393,27,52.8,100.2,5/13/2025 17:00
396,27,45.3,97.4,5/13/2025 17:05
395,26.7,39.4,98.8,5/13/2025 17:10
392,26.1,39.2,100.3,5/13/2025 17:15
394,25.7,40.1,100,5/13/2025 17:20
388,25.4,40,99,5/13/2025 17:25
392,25.2,40.2,99.6,5/13/2025 17:30
392,25.1,41.3,101.2,5/13/2025 17:35
391,24.9,41.7,99.5,5/13/2025 17:40
390,24.7,42.2,97.4,5/13/2025 17:45
395,24.6,42.8,100.4,5/13/2025 17:50
395,24.4,43.8,98.5,5/13/2025 17:55
391,24.4,42.7,99.1,5/13/2025 18:00
390,24,42.2,99.6,5/13/2025 18:05
392,24,43.8,98.5,5/13/2025 18:10
395,23.8,44.7,100.8,5/13/2025 18:15
394,23.8,44.4,100.8,5/13/2025 18:20
399,23.7,44.3,100.3,5/13/2025 18:25
400,23.6,45.4,98.1,5/13/2025 18:30
401,23.5,46.4,101.7,5/13/2025 18:35
409,23.5,50.2,98.6,5/13/2025 18:40
407,23.6,52.4,98.2,5/13/2025 18:45
410,23.8,50.4,98.4,5/13/2025 18:50
411,23.6,47.5,101.6,5/13/2025 18:55
418,23.4,45.5,0,5/13/2025 19:00
428,22.6,47,0,5/13/2025 19:05
437,21.8,52.7,3999.9,5/13/2025 19:10
443,21.7,67.5,0,5/13/2025 19:15
447,21.1,60,0,5/13/2025 19:20
448,20.7,69.4,0,5/13/2025 19:25
450,20.7,76.9,3999.9,5/13/2025 19:30
457,20.7,83.7,0,5/13/2025 19:35
463,20.7,87.6,0,5/13/2025 19:40
470,20.8,90.2,3999.8,5/13/2025 19:45
472,20.8,92,0,5/13/2025 19:50
474,20.8,93.4,0,5/13/2025 19:55
474,20.8,94.3,0,5/13/2025 20:00
480,20.9,95.1,0,5/13/2025 20:05
483,20.9,95.7,0,5/13/2025 20:10
491,21,96.2,3999.9,5/13/2025 20:15
492,21,96.5,3999.9,5/13/2025 20:20
500,21,96.7,0,5/13/2025 20:25
509,21,97,0,5/13/2025 20:30
512,21,97.2,3999.8,5/13/2025 20:35
516,21.1,97.5,3999.8,5/13/2025 20:40
517,21.1,97.6,0,5/13/2025 20:45
520,21.2,97.7,0,5/13/2025 20:50
523,21.1,97.8,0,5/13/2025 20:55
526,21.2,97.9,0,5/13/2025 21:00
524,21.2,97.8,0,5/13/2025 21:05
533,21.2,98,0,5/13/2025 21:10
540,21.2,98,0,5/13/2025 21:15
542,21.1,98,0,5/13/2025 21:20
544,21.1,98,3999.8,5/13/2025 21:25
548,21.1,98.1,0,5/13/2025 21:30
554,21.1,98,0,5/13/2025 21:40
553,21.1,98,0,5/13/2025 21:45
558,21,97.9,3999.8,5/13/2025 21:50
566,21,97.9,0,5/13/2025 21:55
565,21,98,0,5/13/2025 22:00
569,21,98,0,5/13/2025 22:05
573,20.9,97.9,0,5/13/2025 22:10
571,20.9,97.9,3999.8,5/13/2025 22:15
573,20.8,97.8,0,5/13/2025 22:20
581,20.8,97.8,0,5/13/2025 22:30
582,20.8,97.8,0,5/13/2025 22:35
587,20.7,97.8,0,5/13/2025 22:40
590,20.7,97.7,0,5/13/2025 22:45
595,20.6,97.6,0,5/13/2025 22:50
596,20.6,97.6,0,5/13/2025 22:55
596,20.6,97.5,3999.8,5/13/2025 23:00
599,20.5,97.3,0,5/13/2025 23:05
600,20.5,97.3,0,5/13/2025 23:10
604,20.5,97.1,0,5/13/2025 23:15
600,20.4,97,3999.8,5/13/2025 23:20
602,20.4,96.9,0,5/13/2025 23:25
605,20.3,96.9,0,5/13/2025 23:30
605,20.3,96.7,3999.8,5/13/2025 23:35
611,20.3,96.7,0,5/13/2025 23:40
613,20.2,96.6,0,5/13/2025 23:45
610,20.2,96.6,0,5/13/2025 23:50
614,20.1,96.6,3999.8,5/13/2025 23:55
615,20.1,96.6,0,5/14/2025 0:00
619,20,96.6,0,5/14/2025 0:05
617,20,96.5,0,5/14/2025 0:10
616,20,96.4,0,5/14/2025 0:15
622,20,96.4,3999.8,5/14/2025 0:20
625,19.9,96.4,3999.8,5/14/2025 0:25
618,20.1,97.8,0,5/14/2025 0:30
621,20.5,97.6,0,5/14/2025 0:35
631,20.4,98,3999.9,5/14/2025 0:40
639,20.3,97.8,0,5/14/2025 0:45
637,20.3,97.2,0,5/14/2025 0:50
637,20.2,96.8,3999.8,5/14/2025 0:55
641,20.2,96.5,0,5/14/2025 1:00
643,20.2,96.5,0,5/14/2025 1:05
644,20.1,96.3,0,5/14/2025 1:10
648,20.1,96.5,0,5/14/2025 1:15
648,20,96.3,0,5/14/2025 1:20
648,20,96.3,0,5/14/2025 1:25
646,19.9,96.2,0,5/14/2025 1:30
642,19.9,96.2,3999.8,5/14/2025 1:35
642,19.8,96.3,3999.8,5/14/2025 1:40
638,19.7,96.3,0,5/14/2025 1:45
640,19.6,96.2,3999.8,5/14/2025 1:50
644,19.6,96.2,3999.8,5/14/2025 1:55
640,19.5,95.9,3999.9,5/14/2025 2:00
637,19.4,95.8,0,5/14/2025 2:05
638,19.4,96,3999.8,5/14/2025 2:10
641,19.4,96.1,0,5/14/2025 2:15
641,19.3,96.1,3999.8,5/14/2025 2:20
641,19.3,96.1,3999.8,5/14/2025 2:25
642,19.2,96.1,0,5/14/2025 2:30
648,19.2,96.2,0,5/14/2025 2:35
649,19.1,96.3,0,5/14/2025 2:40
651,19.1,96.2,3999.8,5/14/2025 2:45
651,19,96.3,0,5/14/2025 2:50
654,19,96.3,3999.8,5/14/2025 2:55
649,18.9,96.3,0,5/14/2025 3:00
652,18.9,96.3,0,5/14/2025 3:05
656,18.9,96.2,3999.8,5/14/2025 3:10
658,18.8,96.2,0,5/14/2025 3:15
654,18.8,96.2,0,5/14/2025 3:20
654,18.7,96.4,0,5/14/2025 3:25
658,18.6,96.3,0,5/14/2025 3:30
658,18.6,96.3,0,5/14/2025 3:35
